"StateFIPS","State","Year","Value","Data Comment","Age Group"
"30","Montana","2015","8.8","","15 TO 17"
"30","Montana","2016","Suppressed","","0 TO 4"
"30","Montana","2016","Suppressed","","5 TO 9"
"30","Montana","2016","6.1","","10 TO 14"
"30","Montana","2016","Suppressed","","15 TO 17"
"30","Montana","2017","10.4","","0 TO 4"
"30","Montana","2017","Suppressed","","5 TO 9"
"30","Montana","2017","Suppressed","","10 TO 14"
"30","Montana","2017","12.0","","15 TO 17"
"30","Montana","2018","Suppressed","","0 TO 4"
"30","Montana","2018","Suppressed","","5 TO 9"
"30","Montana","2018","6.1","","10 TO 14"
"30","Montana","2018","9.6","","15 TO 17"
"30","Montana","2019","Suppressed","","0 TO 4"
"30","Montana","2019","6.8","","5 TO 9"
"30","Montana","2019","11.0","","10 TO 14"
"30","Montana","2019","8.8","","15 TO 17"
"30","Montana","2020","Suppressed","","0 TO 4"
"30","Montana","2020","8.0","","5 TO 9"
"30","Montana","2020","5.5","","10 TO 14"
"30","Montana","2020","9.6","","15 TO 17"
"31","Nebraska","2011","Data Not Collected","","0 TO 4"
"31","Nebraska","2011","Data Not Collected","","5 TO 9"
"31","Nebraska","2011","Data Not Collected","","10 TO 14"
"31","Nebraska","2011","Data Not Collected","","15 TO 17"
"31","Nebraska","2012","1.9","","0 TO 4"
"31","Nebraska","2012","8.3","","5 TO 9"
"31","Nebraska","2012","10.5","","10 TO 14"
"31","Nebraska","2012","8.5","","15 TO 17"
"31","Nebraska","2013","2.9","","0 TO 4"
"31","Nebraska","2013","5.9","","5 TO 9"
"31","Nebraska","2013","9.6","","10 TO 14"
"31","Nebraska","2013","9.8","","15 TO 17"
"31","Nebraska","2014","Suppressed","","0 TO 4"
"31","Nebraska","2014","5.0","","5 TO 9"
"31","Nebraska","2014","10.7","","10 TO 14"
"31","Nebraska","2014","6.6","","15 TO 17"
"31","Nebraska","2015","Suppressed","","0 TO 4"
"31","Nebraska","2015","5.6","","5 TO 9"
"31","Nebraska","2015","10.0","","10 TO 14"
"31","Nebraska","2015","9.2","","15 TO 17"
"31","Nebraska","2016","3.5","","0 TO 4"
"31","Nebraska","2016","3.9","","5 TO 9"
"31","Nebraska","2016","9.5","","10 TO 14"
"31","Nebraska","2016","11.2","","15 TO 17"
"31","Nebraska","2017","12.6","","0 TO 4"
"31","Nebraska","2017","Suppressed","","5 TO 9"
"31","Nebraska","2017","4.1","","10 TO 14"
"31","Nebraska","2017","8.1","","15 TO 17"
"31","Nebraska","2018","Suppressed","","0 TO 4"
"31","Nebraska","2018","5.4","","5 TO 9"
"31","Nebraska","2018","5.1","","10 TO 14"
"31","Nebraska","2018","8.5","","15 TO 17"
"31","Nebraska","2019","3.4","","0 TO 4"
"31","Nebraska","2019","6.8","","5 TO 9"
"31","Nebraska","2019","7.9","","10 TO 14"
"31","Nebraska","2019","9.3","","15 TO 17"
"31","Nebraska","2020","Suppressed","","0 TO 4"
"31","Nebraska","2020","Suppressed","","5 TO 9"
"31","Nebraska","2020","5.9","","10 TO 14"
"31","Nebraska","2020","9.4","","15 TO 17"
"32","Nevada","2011","Data Not Collected","","0 TO 4"
"32","Nevada","2011","Data Not Collected","","5 TO 9"
"32","Nevada","2011","Data Not Collected","","10 TO 14"
"32","Nevada","2011","Data Not Collected","","15 TO 17"
"32","Nevada","2012","Suppressed","","0 TO 4"
"32","Nevada","2012","7.4","","5 TO 9"
"32","Nevada","2012","7.3","","10 TO 14"
"32","Nevada","2012","Suppressed","","15 TO 17"
"32","Nevada","2013","Suppressed","","0 TO 4"
"32","Nevada","2013","Suppressed","","5 TO 9"
"32","Nevada","2013","15.3","","10 TO 14"
"32","Nevada","2013","3.7","","15 TO 17"
"32","Nevada","2014","Suppressed","","0 TO 4"
"32","Nevada","2014","Suppressed","","5 TO 9"
"32","Nevada","2014","6.6","","10 TO 14"
"32","Nevada","2014","Suppressed","","15 TO 17"
"32","Nevada","2015","Suppressed","","0 TO 4"
"32","Nevada","2015","Suppressed","","5 TO 9"
"32","Nevada","2015","Suppressed","","10 TO 14"
"32","Nevada","2015","Suppressed","","15 TO 17"
"32","Nevada","2016","Suppressed","","0 TO 4"
"32","Nevada","2016","Suppressed","","5 TO 9"
"32","Nevada","2016","Suppressed","","10 TO 14"
"32","Nevada","2016","Suppressed","","15 TO 17"
"32","Nevada","2017","9.9","","0 TO 4"
"32","Nevada","2017","Suppressed","","5 TO 9"
"32","Nevada","2017","Suppressed","","10 TO 14"
"32","Nevada","2017","Suppressed","","15 TO 17"
"32","Nevada","2018","Suppressed","","0 TO 4"
"32","Nevada","2018","Suppressed","","5 TO 9"
"32","Nevada","2018","8.1","","10 TO 14"
"32","Nevada","2018","Suppressed","","15 TO 17"
"32","Nevada","2019","Suppressed","","0 TO 4"
"32","Nevada","2019","Suppressed","","5 TO 9"
"32","Nevada","2019","Suppressed","","10 TO 14"
"32","Nevada","2019","Suppressed","","15 TO 17"
"32","Nevada","2020","0.0","","0 TO 4"
"32","Nevada","2020","Suppressed","","5 TO 9"
"32","Nevada","2020","Suppressed","","10 TO 14"
"32","Nevada","2020","Suppressed","","15 TO 17"
"33","New Hampshire","2011","Data Not Collected","","0 TO 4"
"33","New Hampshire","2011","Data Not Collected","","5 TO 9"
"33","New Hampshire","2011","Data Not Collected","","10 TO 14"
"33","New Hampshire","2011","Data Not Collected","","15 TO 17"
"33","New Hampshire","2012","6.0","","0 TO 4"
"33","New Hampshire","2012","10.7","","5 TO 9"
"33","New Hampshire","2012","12.6","","10 TO 14"
"33","New Hampshire","2012","13.4","","15 TO 17"
"33","New Hampshire","2013","Suppressed","","0 TO 4"
"33","New Hampshire","2013","13.2","","5 TO 9"
"33","New Hampshire","2013","10.1","","10 TO 14"
"33","New Hampshire","2013","15.8","","15 TO 17"
"33","New Hampshire","2014","Suppressed","","0 TO 4"
"33","New Hampshire","2014","11.2","","5 TO 9"
"33","New Hampshire","2014","13.8","","10 TO 14"
"33","New Hampshire","2014","7.3","","15 TO 17"
"33","New Hampshire","2015","Suppressed","","0 TO 4"
"33","New Hampshire","2015","5.2","","5 TO 9"
"33","New Hampshire","2015","10.5","","10 TO 14"
"33","New Hampshire","2015","9.8","","15 TO 17"
"33","New Hampshire","2016","Data Not Collected","","0 TO 4"
"33","New Hampshire","2016","Data Not Collected","","5 TO 9"
"33","New Hampshire","2016","Data Not Collected","","10 TO 14"
"33","New Hampshire","2016","Data Not Collected","","15 TO 17"
"33","New Hampshire","2017","Data Not Collected","","0 TO 4"
"33","New Hampshire","2017","Data Not Collected","","5 TO 9"
"33","New Hampshire","2017","Data Not Collected","","10 TO 14"
"33","New Hampshire","2017","Data Not Collected","","15 TO 17"
"33","New Hampshire","2018","Suppressed","","0 TO 4"
"33","New Hampshire","2018","8.2","","5 TO 9"
"33","New Hampshire","2018","11.8","","10 TO 14"
"33","New Hampshire","2018","11.2","","15 TO 17"
"33","New Hampshire","2019","Suppressed","","0 TO 4"
"33","New Hampshire","2019","Suppressed","","5 TO 9"
"33","New Hampshire","2019","13.7","","10 TO 14"
"33","New Hampshire","2019","7.2","","15 TO 17"
"33","New Hampshire","2020","0.0","","0 TO 4"
"33","New Hampshire","2020","6.7","","5 TO 9"
"33","New Hampshire","2020","8.7","","10 TO 14"
"33","New Hampshire","2020","10.9","","15 TO 17"
"34","New Jersey","2011","4.1","","0 TO 4"
"34","New Jersey","2011","12.0","","5 TO 9"
"34","New Jersey","2011","11.8","","10 TO 14"
"34","New Jersey","2011","7.3","","15 TO 17"
"34","New Jersey","2012","5.6","","0 TO 4"
"34","New Jersey","2012","11.4","","5 TO 9"
"34","New Jersey","2012","8.4","","10 TO 14"
"34","New Jersey","2012","10.6","","15 TO 17"
"34","New Jersey","2013","6.3","","0 TO 4"
"34","New Jersey","2013","7.2","","5 TO 9"
"34","New Jersey","2013","12.3","","10 TO 14"
"34","New Jersey","2013","10.8","","15 TO 17"
"34","New Jersey","2014","5.7","","0 TO 4"
"34","New Jersey","2014","8.7","","5 TO 9"
"34","New Jersey","2014","13.4","","10 TO 14"
"34","New Jersey","2014","13.9","","15 TO 17"
"34","New Jersey","2015","5.8","","0 TO 4"
"34","New Jersey","2015","9.0","","5 TO 9"
"34","New Jersey","2015","12.7","","10 TO 14"
"34","New Jersey","2015","8.9","","15 TO 17"
"34","New Jersey","2016","Suppressed","","0 TO 4"
"34","New Jersey","2016","13.9","","5 TO 9"
"34","New Jersey","2016","7.4","","10 TO 14"
"34","New Jersey","2016","7.3","","15 TO 17"
"34","New Jersey","2017","Suppressed","","0 TO 4"
"34","New Jersey","2017","9.5","","5 TO 9"
"34","New Jersey","2017","7.2","","10 TO 14"
"34","New Jersey","2017","7.7","","15 TO 17"
"34","New Jersey","2018","Suppressed","","0 TO 4"
"34","New Jersey","2018","Suppressed","","5 TO 9"
"34","New Jersey","2018","8.8","","10 TO 14"
"34","New Jersey","2018","Suppressed","","15 TO 17"
"34","New Jersey","2019","Data Not Collected","","0 TO 4"
"34","New Jersey","2019","Data Not Collected","","5 TO 9"
"34","New Jersey","2019","Data Not Collected","","10 TO 14"
"34","New Jersey","2019","Data Not Collected","","15 TO 17"
"34","New Jersey","2020","4.9","","0 TO 4"
"34","New Jersey","2020","4.3","","5 TO 9"
"34","New Jersey","2020","12.6","","10 TO 14"
"34","New Jersey","2020","10.5","","15 TO 17"
"35","New Mexico","2011","5.6","","0 TO 4"
"35","New Mexico","2011","8.2","","5 TO 9"
"35","New Mexico","2011","15.3","","10 TO 14"
"35","New Mexico","2011","13.5","","15 TO 17"
"35","New Mexico","2012","3.6","","0 TO 4"
"35","New Mexico","2012","9.7","","5 TO 9"
"35","New Mexico","2012","9.6","","10 TO 14"
"35","New Mexico","2012","6.3","","15 TO 17"
"35","New Mexico","2013","3.4","","0 TO 4"
"35","New Mexico","2013","7.0","","5 TO 9"
"35","New Mexico","2013","13.0","","10 TO 14"
"35","New Mexico","2013","10.5","","15 TO 17"
"35","New Mexico","2014","Suppressed","","0 TO 4"
"35","New Mexico","2014","8.1","","5 TO 9"
"35","New Mexico","2014","8.8","","10 TO 14"
"35","New Mexico","2014","10.0","","15 TO 17"
"35","New Mexico","2015","Suppressed","","0 TO 4"
"35","New Mexico","2015","9.5","","5 TO 9"
"35","New Mexico","2015","14.1","","10 TO 14"
"35","New Mexico","2015","10.3","","15 TO 17"
"35","New Mexico","2016","Suppressed","","0 TO 4"
"35","New Mexico","2016","11.6","","5 TO 9"
"35","New Mexico","2016","12.2","","10 TO 14"
"35","New Mexico","2016","10.8","","15 TO 17"
"35","New Mexico","2017","10.9","","0 TO 4"
"35","New Mexico","2017","Suppressed","","5 TO 9"
"35","New Mexico","2017","13.6","","10 TO 14"
"35","New Mexico","2017","10.9","","15 TO 17"
"35","New Mexico","2018","Suppressed","","0 TO 4"
"35","New Mexico","2018","10.7","","5 TO 9"
"35","New Mexico","2018","7.7","","10 TO 14"
"35","New Mexico","2018","10.2","","15 TO 17"
"35","New Mexico","2019","Suppressed","","0 TO 4"
"35","New Mexico","2019","Suppressed","","5 TO 9"
"35","New Mexico","2019","Suppressed","","10 TO 14"
"35","New Mexico","2019","Suppressed","","15 TO 17"
"35","New Mexico","2020","Suppressed","","0 TO 4"
"35","New Mexico","2020","Suppressed","","5 TO 9"
"35","New Mexico","2020","9.7","","10 TO 14"
"35","New Mexico","2020","Suppressed","","15 TO 17"
"36","New York","2011","Data Not Collected","","0 TO 4"
"36","New York","2011","Data Not Collected","","5 TO 9"
"36","New York","2011","Data Not Collected","","10 TO 14"
"36","New York","2011","Data Not Collected","","15 TO 17"
"36","New York","2012","5.3","","0 TO 4"
"36","New York","2012","8.9","","5 TO 9"
"36","New York","2012","17.0","","10 TO 14"
"36","New York","2012","6.4","","15 TO 17"
"36","New York","2013","6.8","","0 TO 4"
"36","New York","2013","14.2","","5 TO 9"
"36","New York","2013","10.7","","10 TO 14"
"36","New York","2013","Suppressed","","15 TO 17"
"36","New York","2014","Suppressed","","0 TO 4"
"36","New York","2014","Suppressed","","5 TO 9"
"36","New York","2014","12.5","","10 TO 14"
"36","New York","2014","Suppressed","","15 TO 17"
"36","New York","2015","7.8","","0 TO 4"
"36","New York","2015","12.2","","5 TO 9"
"36","New York","2015","10.3","","10 TO 14"
"36","New York","2015","11.3","","15 TO 17"
"36","New York","2016","Suppressed","","0 TO 4"
"36","New York","2016","12.2","","5 TO 9"
"36","New York","2016","8.6","","10 TO 14"
"36","New York","2016","11.7","","15 TO 17"
"36","New York","2017","9.2","","0 TO 4"
"36","New York","2017","Suppressed","","5 TO 9"
"36","New York","2017","9.3","","10 TO 14"
"36","New York","2017","12.9","","15 TO 17"
"36","New York","2018","Suppressed","","0 TO 4"
"36","New York","2018","6.6","","5 TO 9"
"36","New York","2018","6.9","","10 TO 14"
"36","New York","2018","10.1","","15 TO 17"
"36","New York","2019","Suppressed","","0 TO 4"
"36","New York","2019","Suppressed","","5 TO 9"
"36","New York","2019","Suppressed","","10 TO 14"
"36","New York","2019","Suppressed","","15 TO 17"
"36","New York","2020","Suppressed","","0 TO 4"
"36","New York","2020","8.3","","5 TO 9"
"36","New York","2020","10.1","","10 TO 14"
"36","New York","2020","11.5","","15 TO 17"
"37","North Carolina","2011","Data Not Collected","","0 TO 4"
"37","North Carolina","2011","Data Not Collected","","5 TO 9"
"37","North Carolina","2011","Data Not Collected","","10 TO 14"
"37","North Carolina","2011","Data Not Collected","","15 TO 17"
"37","North Carolina","2012","Data Not Collected","","0 TO 4"
"37","North Carolina","2012","Data Not Collected","","5 TO 9"
"37","North Carolina","2012","Data Not Collected","","10 TO 14"
"37","North Carolina","2012","Data Not Collected","","15 TO 17"
"37","North Carolina","2013","Data Not Collected","","0 TO 4"
"37","North Carolina","2013","Data Not Collected","","5 TO 9"
"37","North Carolina","2013","Data Not Collected","","10 TO 14"
"37","North Carolina","2013","Data Not Collected","","15 TO 17"
"37","North Carolina","2014","6.2","","0 TO 4"
"37","North Carolina","2014","14.4","","5 TO 9"
"37","North Carolina","2014","14.3","","10 TO 14"
"37","North Carolina","2014","15.1","","15 TO 17"
"37","North Carolina","2015","Data Not Collected","","0 TO 4"
"37","North Carolina","2015","Data Not Collected","","5 TO 9"
"37","North Carolina","2015","Data Not Collected","","10 TO 14"
"37","North Carolina","2015","Data Not Collected","","15 TO 17"
"37","North Carolina","2016","Data Not Collected","","0 TO 4"
"37","North Carolina","2016","Data Not Collected","","5 TO 9"
"37","North Carolina","2016","Data Not Collected","","10 TO 14"
"37","North Carolina","2016","Data Not Collected","","15 TO 17"
"37","North Carolina","2017","Data Not Collected","","0 TO 4"
"37","North Carolina","2017","Data Not Collected","","5 TO 9"
"37","North Carolina","2017","Data Not Collected","","10 TO 14"
"37","North Carolina","2017","Data Not Collected","","15 TO 17"
"37","North Carolina","2018","Data Not Collected","","0 TO 4"
"37","North Carolina","2018","Data Not Collected","","5 TO 9"
"37","North Carolina","2018","Data Not Collected","","10 TO 14"
"37","North Carolina","2018","Data Not Collected","","15 TO 17"
"37","North Carolina","2019","Data Not Collected","","0 TO 4"
"37","North Carolina","2019","Data Not Collected","","5 TO 9"
"37","North Carolina","2019","Data Not Collected","","10 TO 14"
"37","North Carolina","2019","Data Not Collected","","15 TO 17"
"37","North Carolina","2020","Data Not Collected","","0 TO 4"
"37","North Carolina","2020","Data Not Collected","","5 TO 9"
"37","North Carolina","2020","Data Not Collected","","10 TO 14"
"37","North Carolina","2020","Data Not Collected","","15 TO 17"
"38","North Dakota","2011","Data Not Collected","","0 TO 4"
"38","North Dakota","2011","Data Not Collected","","5 TO 9"
"38","North Dakota","2011","Data Not Collected","","10 TO 14"
"38","North Dakota","2011","Data Not Collected","","15 TO 17"
"38","North Dakota","2012","Data Not Collected","","0 TO 4"
"38","North Dakota","2012","Data Not Collected","","5 TO 9"
"38","North Dakota","2012","Data Not Collected","","10 TO 14"
"38","North Dakota","2012","Data Not Collected","","15 TO 17"
"38","North Dakota","2013","Data Not Collected","","0 TO 4"
"38","North Dakota","2013","Data Not Collected","","5 TO 9"
"38","North Dakota","2013","Data Not Collected","","10 TO 14"
"38","North Dakota","2013","Data Not Collected","","15 TO 17"
"38","North Dakota","2014","Data Not Collected","","0 TO 4"
"38","North Dakota","2014","Data Not Collected","","5 TO 9"
"38","North Dakota","2014","Data Not Collected","","10 TO 14"
"38","North Dakota","2014","Data Not Collected","","15 TO 17"
"38","North Dakota","2015","Data Not Collected","","0 TO 4"
"38","North Dakota","2015","Data Not Collected","","5 TO 9"
"38","North Dakota","2015","Data Not Collected","","10 TO 14"
"38","North Dakota","2015","Data Not Collected","","15 TO 17"
"38","North Dakota","2016","Data Not Collected","","0 TO 4"
"38","North Dakota","2016","Data Not Collected","","5 TO 9"
"38","North Dakota","2016","Data Not Collected","","10 TO 14"
"38","North Dakota","2016","Data Not Collected","","15 TO 17"
"38","North Dakota","2017","Data Not Collected","","0 TO 4"
"38","North Dakota","2017","Data Not Collected","","5 TO 9"
"38","North Dakota","2017","Data Not Collected","","10 TO 14"
"38","North Dakota","2017","Data Not Collected","","15 TO 17"
"38","North Dakota","2018","Data Not Collected","","0 TO 4"
"38","North Dakota","2018","Data Not Collected","","5 TO 9"
"38","North Dakota","2018","Data Not Collected","","10 TO 14"
"38","North Dakota","2018","Data Not Collected","","15 TO 17"
"38","North Dakota","2019","Data Not Collected","","0 TO 4"
"38","North Dakota","2019","Data Not Collected","","5 TO 9"
"38","North Dakota","2019","Data Not Collected","","10 TO 14"
"38","North Dakota","2019","Data Not Collected","","15 TO 17"
"38","North Dakota","2020","Data Not Collected","","0 TO 4"
"38","North Dakota","2020","Data Not Collected","","5 TO 9"
"38","North Dakota","2020","Data Not Collected","","10 TO 14"
"38","North Dakota","2020","Data Not Collected","","15 TO 17"
"39","Ohio","2011","Data Not Collected","","0 TO 4"
"39","Ohio","2011","Data Not Collected","","5 TO 9"
"39","Ohio","2011","Data Not Collected","","10 TO 14"
"39","Ohio","2011","Data Not Collected","","15 TO 17"
"39","Ohio","2012","4.2","","0 TO 4"
"39","Ohio","2012","9.8","","5 TO 9"
"39","Ohio","2012","11.4","","10 TO 14"
"39","Ohio","2012","10.2","","15 TO 17"
"39","Ohio","2013","Suppressed","","0 TO 4"
"39","Ohio","2013","10.4","","5 TO 9"
"39","Ohio","2013","14.0","","10 TO 14"
"39","Ohio","2013","10.5","","15 TO 17"
"39","Ohio","2014","6.9","","0 TO 4"
"39","Ohio","2014","9.8","","5 TO 9"
"39","Ohio","2014","17.3","","10 TO 14"
"39","Ohio","2014","7.7","","15 TO 17"
"39","Ohio","2015","Suppressed","","0 TO 4"
"39","Ohio","2015","Suppressed","","5 TO 9"
"39","Ohio","2015","7.5","","10 TO 14"
"39","Ohio","2015","11.1","","15 TO 17"
"39","Ohio","2016","2.9","","0 TO 4"
"39","Ohio","2016","6.2","","5 TO 9"
"39","Ohio","2016","10.8","","10 TO 14"
"39","Ohio","2016","7.1","","15 TO 17"
"39","Ohio","2017","10.3","","0 TO 4"
"39","Ohio","2017","5.4","","5 TO 9"
"39","Ohio","2017","10.6","","10 TO 14"
"39","Ohio","2017","10.4","","15 TO 17"
"39","Ohio","2018","5.2","","0 TO 4"
"39","Ohio","2018","8.2","","5 TO 9"
"39","Ohio","2018","9.0","","10 TO 14"
"39","Ohio","2018","8.9","","15 TO 17"
"39","Ohio","2019","Suppressed","","0 TO 4"
"39","Ohio","2019","10.7","","5 TO 9"
"39","Ohio","2019","9.3","","10 TO 14"
"39","Ohio","2019","7.7","","15 TO 17"
"39","Ohio","2020","2.8","","0 TO 4"
"39","Ohio","2020","8.4","","5 TO 9"
"39","Ohio","2020","8.5","","10 TO 14"
"39","Ohio","2020","10.1","","15 TO 17"
"40","Oklahoma","2011","Data Not Collected","","0 TO 4"
"40","Oklahoma","2011","Data Not Collected","","5 TO 9"
"40","Oklahoma","2011","Data Not Collected","","10 TO 14"
"40","Oklahoma","2011","Data Not Collected","","15 TO 17"
"40","Oklahoma","2012","4.2","","0 TO 4"
"40","Oklahoma","2012","10.6","","5 TO 9"
"40","Oklahoma","2012","10.8","","10 TO 14"
"40","Oklahoma","2012","8.4","","15 TO 17"
"40","Oklahoma","2013","8.6","","0 TO 4"
"40","Oklahoma","2013","9.4","","5 TO 9"
"40","Oklahoma","2013","13.0","","10 TO 14"
"40","Oklahoma","2013","13.3","","15 TO 17"
"40","Oklahoma","2014","11.2","","0 TO 4"
"40","Oklahoma","2014","10.4","","5 TO 9"
"40","Oklahoma","2014","14.4","","10 TO 14"
"40","Oklahoma","2014","11.3","","15 TO 17"
"40","Oklahoma","2015","Suppressed","","0 TO 4"
"40","Oklahoma","2015","9.7","","5 TO 9"
"40","Oklahoma","2015","18.0","","10 TO 14"
"40","Oklahoma","2015","Suppressed","","15 TO 17"
"40","Oklahoma","2016","Suppressed","","0 TO 4"
"40","Oklahoma","2016","12.9","","5 TO 9"
"40","Oklahoma","2016","14.9","","10 TO 14"
"40","Oklahoma","2016","12.2","","15 TO 17"
"40","Oklahoma","2017","Data Not Collected","","0 TO 4"
"40","Oklahoma","2017","Data Not Collected","","5 TO 9"
"40","Oklahoma","2017","Data Not Collected","","10 TO 14"
"40","Oklahoma","2017","Data Not Collected","","15 TO 17"
"40","Oklahoma","2018","Data Not Collected","","0 TO 4"
"40","Oklahoma","2018","Data Not Collected","","5 TO 9"
"40","Oklahoma","2018","Data Not Collected","","10 TO 14"
"40","Oklahoma","2018","Data Not Collected","","15 TO 17"
"40","Oklahoma","2019","Data Not Collected","","0 TO 4"
"40","Oklahoma","2019","Data Not Collected","","5 TO 9"
"40","Oklahoma","2019","Data Not Collected","","10 TO 14"
"40","Oklahoma","2019","Data Not Collected","","15 TO 17"
"40","Oklahoma","2020","Data Not Collected","","0 TO 4"
"40","Oklahoma","2020","Data Not Collected","","5 TO 9"
"40","Oklahoma","2020","Data Not Collected","","10 TO 14"
"40","Oklahoma","2020","Data Not Collected","","15 TO 17"
"41","Oregon","2011","Suppressed","","0 TO 4"
"41","Oregon","2011","10.7","","5 TO 9"
"41","Oregon","2011","14.4","","10 TO 14"
"41","Oregon","2011","8.6","","15 TO 17"
"41","Oregon","2012","Suppressed","","0 TO 4"
"41","Oregon","2012","9.7","","5 TO 9"
"41","Oregon","2012","8.6","","10 TO 14"
"41","Oregon","2012","6.8","","15 TO 17"
"41","Oregon","2013","Suppressed","","0 TO 4"
"41","Oregon","2013","Suppressed","","5 TO 9"
"41","Oregon","2013","17.2","","10 TO 14"
"41","Oregon","2013","12.1","","15 TO 17"
"41","Oregon","2014","Suppressed","","0 TO 4"
"41","Oregon","2014","Suppressed","","5 TO 9"
"41","Oregon","2014","5.9","","10 TO 14"
"41","Oregon","2014","14.7","","15 TO 17"
"41","Oregon","2015","Suppressed","","0 TO 4"
"41","Oregon","2015","9.6","","5 TO 9"
"41","Oregon","2015","11.1","","10 TO 14"
"41","Oregon","2015","12.5","","15 TO 17"
"41","Oregon","2016","Suppressed","","0 TO 4"
"41","Oregon","2016","5.6","","5 TO 9"
"41","Oregon","2016","6.3","","10 TO 14"
"41","Oregon","2016","9.8","","15 TO 17"
"41","Oregon","2017","10.5","","0 TO 4"
"41","Oregon","2017","Suppressed","","5 TO 9"
"41","Oregon","2017","Suppressed","","10 TO 14"
"41","Oregon","2017","10.3","","15 TO 17"
"41","Oregon","2018","Suppressed","","0 TO 4"
"41","Oregon","2018","4.8","","5 TO 9"
"41","Oregon","2018","8.8","","10 TO 14"
"41","Oregon","2018","Suppressed","","15 TO 17"
"41","Oregon","2019","Suppressed","","0 TO 4"
"41","Oregon","2019","Suppressed","","5 TO 9"
"41","Oregon","2019","Suppressed","","10 TO 14"
"41","Oregon","2019","Suppressed","","15 TO 17"
"41","Oregon","2020","Data Not Collected","","0 TO 4"
"41","Oregon","2020","Data Not Collected","","5 TO 9"
"41","Oregon","2020","Data Not Collected","","10 TO 14"
"41","Oregon","2020","Data Not Collected","","15 TO 17"
"42","Pennsylvania","2011","6.1","","0 TO 4"
"42","Pennsylvania","2011","10.1","","5 TO 9"
"42","Pennsylvania","2011","14.1","","10 TO 14"
"42","Pennsylvania","2011","10.4","","15 TO 17"
"42","Pennsylvania","2012","5.6","","0 TO 4"
"42","Pennsylvania","2012","11.7","","5 TO 9"
"42","Pennsylvania","2012","12.4","","10 TO 14"
"42","Pennsylvania","2012","11.6","","15 TO 17"
"42","Pennsylvania","2013","5.6","","0 TO 4"
"42","Pennsylvania","2013","13.0","","5 TO 9"
"42","Pennsylvania","2013","13.2","","10 TO 14"
"42","Pennsylvania","2013","11.0","","15 TO 17"
"42","Pennsylvania","2014","7.5","","0 TO 4"
"42","Pennsylvania","2014","10.5","","5 TO 9"
"42","Pennsylvania","2014","13.0","","10 TO 14"
"42","Pennsylvania","2014","11.7","","15 TO 17"
"42","Pennsylvania","2015","Suppressed","","0 TO 4"
"42","Pennsylvania","2015","12.3","","5 TO 9"
"42","Pennsylvania","2015","11.7","","10 TO 14"
"42","Pennsylvania","2015","13.3","","15 TO 17"
"42","Pennsylvania","2016","5.6","","0 TO 4"
"42","Pennsylvania","2016","9.2","","5 TO 9"
"42","Pennsylvania","2016","10.2","","10 TO 14"
"42","Pennsylvania","2016","13.0","","15 TO 17"
"42","Pennsylvania","2017","8.8","","0 TO 4"
"42","Pennsylvania","2017","Suppressed","","5 TO 9"
"42","Pennsylvania","2017","7.7","","10 TO 14"
"42","Pennsylvania","2017","9.7","","15 TO 17"
"42","Pennsylvania","2018","Suppressed","","0 TO 4"
"42","Pennsylvania","2018","11.7","","5 TO 9"
"42","Pennsylvania","2018","13.0","","10 TO 14"
"42","Pennsylvania","2018","11.6","","15 TO 17"
"42","Pennsylvania","2019","Suppressed","","0 TO 4"
"42","Pennsylvania","2019","7.3","","5 TO 9"
"42","Pennsylvania","2019","9.6","","10 TO 14"
"42","Pennsylvania","2019","10.7","","15 TO 17"
"42","Pennsylvania","2020","Suppressed","","0 TO 4"
"42","Pennsylvania","2020","10.5","","5 TO 9"
"42","Pennsylvania","2020","19.0","","10 TO 14"
"42","Pennsylvania","2020","10.8","","15 TO 17"
"44","Rhode Island","2011","Data Not Collected","","0 TO 4"
"44","Rhode Island","2011","Data Not Collected","","5 TO 9"
"44","Rhode Island","2011","Data Not Collected","","10 TO 14"
"44","Rhode Island","2011","Data Not Collected","","15 TO 17"
"44","Rhode Island","2012","Data Not Collected","","0 TO 4"
"44","Rhode Island","2012","Data Not Collected","","5 TO 9"
"44","Rhode Island","2012","Data Not Collected","","10 TO 14"
"44","Rhode Island","2012","Data Not Collected","","15 TO 17"
"44","Rhode Island","2013","Suppressed","","0 TO 4"
"44","Rhode Island","2013","16.7","","5 TO 9"
"44","Rhode Island","2013","13.9","","10 TO 14"
"44","Rhode Island","2013","10.3","","15 TO 17"
"44","Rhode Island","2014","Suppressed","","0 TO 4"
"44","Rhode Island","2014","15.9","","5 TO 9"
"44","Rhode Island","2014","12.3","","10 TO 14"
"44","Rhode Island","2014","10.6","","15 TO 17"
"44","Rhode Island","2015","Suppressed","","0 TO 4"
"44","Rhode Island","2015","11.6","","5 TO 9"
"44","Rhode Island","2015","14.3","","10 TO 14"
"44","Rhode Island","2015","12.5","","15 TO 17"
"44","Rhode Island","2016","Suppressed","","0 TO 4"
"44","Rhode Island","2016","13.7","","5 TO 9"
"44","Rhode Island","2016","9.8","","10 TO 14"
"44","Rhode Island","2016","11.9","","15 TO 17"
"44","Rhode Island","2017","12.0","","0 TO 4"
"44","Rhode Island","2017","Suppressed","","5 TO 9"
"44","Rhode Island","2017","14.3","","10 TO 14"
"44","Rhode Island","2017","15.7","","15 TO 17"
"44","Rhode Island","2018","7.8","","0 TO 4"
"44","Rhode Island","2018","Suppressed","","5 TO 9"
